                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     167                                      797                  1.3300000000000001E+000                  2.0000000000000000E-002                  2.1596397980673008E+007                  1.1516669519298251E+006                  6.1610507372350830E+003                  2.2744507025812415E+000                  1.3236764869748963E+000                 -2.0863913346093672E+000                  7.3952621974912269E-001                  4.2397755681794871E-005                  2.4025209893657495E-001                  2.3711045718299213E-003                  2.2655083381533641E-003                  9.3804243955067021E-003                  2.0850244238750379E-003                  1.3300000000000001E+000                  0.0000000000000000E+000                  9.8409365351964806E-001                  6.6512306477482840E-005                  3.1921331191023139E-001                  4.4252101839269984E-003                  1.5294376004151642E-003                  1.2476086962637332E-002                  2.7730824837538001E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3216121343495344E+004                  1.3836485987414125E+007                  5.8475657374793930E+009                  2.0733718825797069E+000                  2.0733718825797065E+000                  2.0809735672842198E-045                  7.7665345441142633E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.8153048891488650E+014                               "r24.03.1"                               "gfortran"                                 "13.1.0"                   "x86_64-macos-23.10.1"                                 "CRMATH"                               "20240325"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31 
                                      46                  1.3299999996861214E+000                  1.2158326116270841E-001                  4.0465781612959510E+000                 -6.7144893567236776E+000                  5.2060882561929249E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0833044707149769E+004                  9.2046072951612061E+010                  9.9954282677385109E-001                  1.1132127230464910E+004                  1.9297926291334347E-007                  2.1903695908278511E+001                  1.6072678446103583E+005                  1.1064223406851811E+009                  1.3736089740510983E+009                  1.1750496992600006E+000                  9.8927474977621401E+005                  3.1650259145904848E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.0303944404571262E-004                 -4.5525636395674002E+002                 -1.5196044275264865E+002                  1.5133889352781825E-005                 -2.3335303707783314E+003                 -1.5225938199347288E+003                 -1.6476602672848759E-008                  0.0000000000000000E+000 
                                      47                  1.3299999996653402E+000                  1.2157377173936497E-001                  4.0508608258755086E+000                 -6.7003353658358238E+000                  5.2274060111713592E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0833955139301299E+004                  9.2044061748046005E+010                  9.9952098679705281E-001                  1.1242446404990022E+004                  1.9937221514405265E-007                  2.1982423220199074E+001                  1.6881304793514634E+005                  1.1406833284363883E+009                  1.4191883597318749E+009                  1.1745976108334761E+000                  9.9727571857556223E+005                  3.2699216448632400E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.6807181878190727E-005                 -4.2769249366586365E+002                 -1.4276923129864417E+002                  1.5261205130060153E-005                 -2.3029064056790476E+003                 -1.5138494995455101E+003                 -1.6451732847407883E-008                  0.0000000000000000E+000 
                                      48                  1.3299999996445593E+000                  1.2156458600581517E-001                  4.0538310703653790E+000                 -6.6899989733451983E+000                  5.2427358201613492E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0834836472801049E+004                  9.2042114950838394E+010                  9.9949984621906129E-001                  1.1319599736203620E+004                  2.0417427712621531E-007                  2.2036608362097756E+001                  1.7487825865839506E+005                  1.1638593238304567E+009                  1.4502700059623439E+009                  1.1743653526014675E+000                  1.0029262804649137E+006                  3.3487154426254526E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.1359988711384456E-005                 -4.0360127586593143E+002                 -1.3473582338332335E+002                  1.5380874811822634E-005                 -2.2652354184009187E+003                 -1.5173014606261409E+003                 -1.6389745863766276E-008                  0.0000000000000000E+000 
                                      49                  1.3299999996341685E+000                  1.2156010094886757E-001                  4.0566855919744267E+000                 -6.6800283254890527E+000                  5.2575435145215481E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0835266809181820E+004                  9.2041164416091293E+010                  9.9948952421229231E-001                  1.1394246010551944E+004                  2.0891598675413259E-007                  2.2089730106333441E+001                  1.8094371993395960E+005                  1.1859968937641268E+009                  1.4801316334012060E+009                  1.1741881747114926E+000                  1.0084509307435234E+006                  3.4265201529917604E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.8883486997485804E-005                 -3.9264866226747210E+002                 -1.3108352983295467E+002                  1.5438269409405558E-005                 -2.2390478822234618E+003                 -1.5088438235928159E+003                 -1.6332777499779773E-008                  0.0000000000000000E+000 
                                      50                  1.3299999996133871E+000                  1.2155133402596116E-001                  4.0593496586742921E+000                 -6.6702273691891341E+000                  5.2718640661637890E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0836108011647531E+004                  9.2039306437963837E+010                  9.9946934813470367E-001                  1.1464355868786024E+004                  2.1368430803926503E-007                  2.2138336299518109E+001                  1.8700967099302591E+005                  1.2060415420169129E+009                  1.5073589946403639E+009                  1.1740787777242083E+000                  1.0136647322717489E+006                  3.5047627051308841E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.4348797736870173E-005                 -3.7259380870159754E+002                 -1.2439586382145015E+002                  1.5548580903656220E-005                 -2.2145507692990095E+003                 -1.5033877600643991E+003                 -1.6280957787248923E-008                  0.0000000000000000E+000 
                                      51                  1.3299999996029965E+000                  1.2154704818733422E-001                  4.0619199744840238E+000                 -6.6607535919142391E+000                  5.2857279813363220E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0836519258145883E+004                  9.2038398151801392E+010                  9.9945948491198033E-001                  1.1532407356912921E+004                  2.1839686908970422E-007                  2.2186057929356121E+001                  1.9307586150432116E+005                  1.2252320396208048E+009                  1.5335693280674484E+009                  1.1740068191563073E+000                  1.0187698796179706E+006                  3.5820914491493190E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.2267833604316641E-005                 -3.6339081065087692E+002                 -1.2132690092220425E+002                  1.5601586190667623E-005                 -2.1913789094210701E+003                 -1.4987533718355576E+003                 -1.6210313040877133E-008                  0.0000000000000000E+000 
                                      52                  1.3299999995822154E+000                  1.2153866110237391E-001                  4.0651363004946974E+000                 -6.6484352053813751E+000                  5.3035518609965218E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0837324062115717E+004                  9.2036620725554123E+010                  9.9944018355996600E-001                  1.1618131841295935E+004                  2.2468019628822228E-007                  2.2245048440523348E+001                  2.0116474034408398E+005                  1.2485485633382659E+009                  1.5656489387414796E+009                  1.1739768677224041E+000                  1.0252347144507956E+006                  3.6851967643514839E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.8426726792647506E-005                 -3.4640392821287531E+002                 -1.1566211597341800E+002                  1.5703852421443621E-005                 -2.1696017460687904E+003                 -1.4898740805985631E+003                 -1.6146097811048088E-008                  0.0000000000000000E+000 
                                      53                  1.3299999995614344E+000                  1.2153050810192713E-001                  4.0681633521990044E+000                 -6.6365123492229214E+000                  5.3206742388393309E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0838106433700370E+004                  9.2034892940381104E+010                  9.9942142126820799E-001                  1.1699393602986451E+004                  2.3093387916216322E-007                  2.2300315082412240E+001                  2.0925422661588207E+005                  1.2698809161963844E+009                  1.5952241977403700E+009                  1.1740026475108745E+000                  1.0314016745544701E+006                  3.7878176062904639E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.4959823186171760E-005                 -3.3107227490747221E+002                 -1.1054919817868412E+002                  1.5801197683173138E-005                 -2.1422878451755637E+003                 -1.4863070244173564E+003                 -1.6069227828796010E-008                  0.0000000000000000E+000 
                                      54                  1.3299999995406531E+000                  1.2152257544379079E-001                  4.0710220031084106E+000                 -6.6249624203856152E+000                  5.3371482628992268E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0838867689162285E+004                  9.2033211881318466E+010                  9.9940316638265381E-001                  1.1776656372958907E+004                  2.3715789101227593E-007                  2.2352212801491415E+001                  2.1734430394708441E+005                  1.2894439828853836E+009                  1.6225484827595220E+009                  1.1740731358029164E+000                  1.0372965110249337E+006                  3.8899534820752037E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1813520290615006E-005                 -3.1715873565850268E+002                 -1.0590909568715055E+002                  1.5894159133964016E-005                 -2.1168102770767737E+003                 -1.4791855325875022E+003                 -1.5992463095863308E-008                  0.0000000000000000E+000 
                                      55                  1.3299999995198719E+000                  1.2151485055393535E-001                  4.0737298928886725E+000                 -6.6137644837104173E+000                  5.3530212604722127E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0839609032914032E+004                  9.2031574881237625E+010                  9.9938538994053339E-001                  1.1850314949769254E+004                  2.4335233420051781E-007                  2.2401055759370522E+001                  2.2543495689845720E+005                  1.3074252771528602E+009                  1.6478464548214929E+009                  1.1741796372833744E+000                  1.0429419692829844E+006                  3.9916060186773466E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.8943891429252402E-005                 -3.0446899923380795E+002                 -1.0167702634373502E+002                  1.5983109468778724E-005                 -2.0929639226328140E+003                 -1.4720764283643700E+003                 -1.5916099018375870E-008                  0.0000000000000000E+000 
                                      56                  1.3299999994990905E+000                  1.2150732190164888E-001                  4.0763020551501032E+000                 -6.6028991448141676E+000                  5.3683355582846017E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0840331569468693E+004                  9.2029979494351654E+010                  9.9936806538266076E-001                  1.1920708141868288E+004                  2.4951741080792898E-007                  2.2447122199681271E+001                  2.3352617088676305E+005                  1.3239886582583985E+009                  1.6713170372051246E+009                  1.1743152263309331E+000                  1.0483582026110037E+006                  4.0927784814726489E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.6314762213503050E-005                 -2.9284304745047206E+002                 -9.7799640907707740E+001                  1.6068378382433428E-005                 -2.0705741893719269E+003                 -1.4650066674616983E+003                 -1.5826746438212917E-008                  0.0000000000000000E+000 
                                      57                  1.3299999994783094E+000                  1.2149997889015147E-001                  4.0799709774702926E+000                 -6.5872687267326588E+000                  5.3903411878630694E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0841036313910317E+004                  9.2028423473004990E+010                  9.9935116830138948E-001                  1.2021840937637666E+004                  2.5866119119381781E-007                  2.2513315046314887E+001                  2.4566381272983784E+005                  1.3469725194320374E+009                  1.7041455850346231E+009                  1.1745570321789198E+000                  1.0561899044459139E+006                  4.2428365224067454E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.3897202932352903E-005                 -2.8215290073048203E+002                 -9.4234274439102094E+001                  1.6150383022088892E-005                 -2.0494914894655817E+003                 -1.4532978995329988E+003                 -1.5724238183476606E-008                  0.0000000000000000E+000 
                                      58                  1.3299999994367471E+000                  1.2148581097158745E-001                  4.0833289538657551E+000                 -6.5721342744507831E+000                  5.4112880317544523E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0842396145126433E+004                  9.2025421293616959E+010                  9.9931856716181044E-001                  1.2115154415280478E+004                  2.6783401120196911E-007                  2.2571185403961916E+001                  2.5780303853317921E+005                  1.3665710547681267E+009                  1.7324948248175592E+009                  1.1748457108844468E+000                  1.0634120347277483E+006                  4.3933750652757859E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.9592365683264961E-005                 -2.6311814244870612E+002                 -8.7885589424271430E+001                  1.6305137818936866E-005                 -2.0202014750560938E+003                 -1.4473215111900311E+003                 -1.5626849935595330E-008                  0.0000000000000000E+000 
                                      59                  1.3299999994159657E+000                  1.2147896912835543E-001                  4.0854712847368928E+000                 -6.5624313300243866E+000                  5.4247124014309982E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0843052854289308E+004                  9.2023971543337845E+010                  9.9930282409482640E-001                  1.2175064894622697E+004                  2.7388526631997814E-007                  2.2608332991723756E+001                  2.6589636572592845E+005                  1.3787243497188861E+009                  1.7502081455068321E+009                  1.1750520747430826E+000                  1.0680717357857137E+006                  4.4926865757458910E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.7668242630457810E-005                 -2.5461052926742681E+002                 -8.5047932508290444E+001                  1.6378195842257733E-005                 -1.9928381579349884E+003                 -1.4418650227964649E+003                 -1.5548130544341624E-008                  0.0000000000000000E+000 
                                      60                  1.3299999993951845E+000                  1.2147227813692424E-001                  4.0875277162005546E+000                 -6.5529823501772553E+000                  5.4377350162195270E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0843695104061171E+004                  9.2022553779844208E+010                  9.9928742837739171E-001                  1.2232851852862808E+004                  2.7990950731589314E-007                  2.2643671520341414E+001                  2.7399019169579633E+005                  1.3900148895887389E+009                  1.7667766957493515E+009                  1.1752688180610265E+000                  1.0725740615561479E+006                  4.5915563931057236E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.5875988603074664E-005                 -2.4668616291679328E+002                 -8.2404753305911072E+001                  1.6448849735687883E-005                 -1.9758558092267888E+003                 -1.4309631608290790E+003                 -1.5478896070178502E-008                  0.0000000000000000E+000 
                                      61                  1.3299999993744036E+000                  1.2146573085033881E-001                  4.0895048910739886E+000                 -6.5437747240991877E+000                  5.4503792320338427E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0844323579152166E+004                  9.2021166487314575E+010                  9.9927236354896221E-001                  1.2288670261411793E+004                  2.8590732084802251E-007                  2.2677335374825297E+001                  2.8208450576012448E+005                  1.4005171399497674E+009                  1.7822933610100679E+009                  1.1754940123390949E+000                  1.0769292894422959E+006                  4.6899941057386525E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.4201338983327673E-005                 -2.3928195220538029E+002                 -7.9935014653600319E+001                  1.6517160710886386E-005                 -1.9596851172261104E+003                 -1.4245606739047898E+003                 -1.5404590649675087E-008                  0.0000000000000000E+000 
                                      62                  1.3299999993536222E+000                  1.2145932062699531E-001                  4.0923575376461168E+000                 -6.5304427139272185E+000                  5.4686820715419433E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0844938915872495E+004                  9.2019808257125610E+010                  9.9925761431307458E-001                  1.2369653595360887E+004                  2.9482023367055865E-007                  2.2726092376352614E+001                  2.9422669371415116E+005                  1.4152193620783720E+009                  1.8041730065643253E+009                  1.1758430927672054E+000                  1.0832709052202019E+006                  4.8362781580503080E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2633645566778300E-005                 -2.3235078752092008E+002                 -7.7623012799499008E+001                  1.6583358540901691E-005                 -1.9442603048614867E+003                 -1.4147780330022993E+003                 -1.5302414339338879E-008                  0.0000000000000000E+000 
                                      63                  1.3299999993120597E+000                  1.2144688695482062E-001                  4.0959024324788089E+000                 -6.5133373139552093E+000                  5.4919470808034010E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0846132513427412E+004                  9.2017173805620712E+010                  9.9922900638858891E-001                  1.2471033116323142E+004                  3.0666392226260966E-007                  2.2784737731866809E+001                  3.1041813176299824E+005                  1.4322347509354646E+009                  1.8298333527275801E+009                  1.1763269278233321E+000                  1.0912046720231534E+006                  5.0306692348182997E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.9776484007502885E-005                 -2.1971899955067613E+002                 -7.3409329975562954E+001                  1.6709776692787189E-005                 -1.9225264420092776E+003                 -1.4058026112312762E+003                 -1.5190448182283025E-008                  0.0000000000000000E+000 
                                      64                  1.3299999992704974E+000                  1.2143493247743094E-001                  4.0983919205115136E+000                 -6.5009827990745057E+000                  5.5086146134793443E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0847280174051684E+004                  9.2014640957219345E+010                  9.9920150178823275E-001                  1.2542725579626514E+004                  3.1551295848384352E-007                  2.2824622795101057E+001                  3.2256304743922164E+005                  1.4433547172771337E+009                  1.8468349949922817E+009                  1.1766981602157291E+000                  1.0968096011663477E+006                  5.1759128687394154E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.7235426920178697E-005                 -2.0848527060767657E+002                 -6.9661831494513009E+001                  1.6828635185280996E-005                 -1.8954566143829795E+003                 -1.4006266127639865E+003                 -1.5094995540376698E-008                  0.0000000000000000E+000 
                                      65                  1.3299999992497160E+000                  1.2142912252293381E-001                  4.0999982233631869E+000                 -6.4930036956926802E+000                  5.5193817811461798E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0847837967456308E+004                  9.2013410001443024E+010                  9.9918813464527001E-001                  1.2589202617203100E+004                  3.2136331916403231E-007                  2.2850448114479729E+001                  3.3066009116455563E+005                  1.4503110524841306E+009                  1.8575499901295366E+009                  1.1769476931449792E+000                  1.1004525457201011E+006                  5.2719395741254472E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.6068238474258780E-005                 -2.0332543457950823E+002                 -6.7940486094599166E+001                  1.6885570962792855E-005                 -1.8764391732397542E+003                 -1.3919423328429814E+003                 -1.5029949218903645E-008                  0.0000000000000000E+000 
                                      66                  1.3299999992289349E+000                  1.2142341811074368E-001                  4.1023327115011110E+000                 -6.4813953503410398E+000                  5.5350487881979760E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0848385642627582E+004                  9.2012201422949814E+010                  9.9917501050075475E-001                  1.2657056288485563E+004                  3.3006893330529279E-007                  2.2888086214861399E+001                  3.4280629489202105E+005                  1.4601070837570775E+009                  1.8727531342807178E+009                  1.1773241523606992E+000                  1.1057834763524055E+006                  5.4148345218995639E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.4963426488542470E-005                 -1.9844144892785789E+002                 -6.6311132209174460E+001                  1.6941100371462934E-005                 -1.8644514928133201E+003                 -1.3805547390341687E+003                 -1.4939378955204422E-008                  0.0000000000000000E+000 
                                      67                  1.3299999991873726E+000                  1.2141230955064511E-001                  4.1052706137977477E+000                 -6.4664366688216868E+000                  5.5550979449884590E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0849452206155256E+004                  9.2009847927706680E+010                  9.9914945352463747E-001                  1.2742968624541700E+004                  3.4163576623530626E-007                  2.2933972826394196E+001                  3.5900289024232462E+005                  1.4715544059779193E+009                  1.8907825116275716E+009                  1.1778281197020173E+000                  1.1125211247052650E+006                  5.6046986923492785E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.2917923638617144E-005                 -1.8939929875933575E+002                 -6.3294466876735775E+001                  1.7047938470430360E-005                 -1.8473940693213044E+003                 -1.3726406311470664E+003                 -1.4833085505999609E-008                  0.0000000000000000E+000 
                                      68                  1.3299999991458100E+000                  1.2140157628569088E-001                  4.1080503204793466E+000                 -6.4520799280136849E+000                  5.5742640876989826E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0850482788367233E+004                  9.2007574000880585E+010                  9.9912476059451283E-001                  1.2824791712997698E+004                  3.5311817557053511E-007                  2.2976559930551225E+001                  3.7520108681847202E+005                  1.4816345555553975E+009                  1.9069037665510097E+009                  1.1783317985052459E+000                  1.1189374425699406E+006                  5.7931824765804877E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1064462515332333E-005                 -1.8120643114286824E+002                 -6.0561020714174688E+001                  1.7149452118387712E-005                 -1.8258828870287948E+003                 -1.3651608098132112E+003                 -1.4726151239959930E-008                  0.0000000000000000E+000 
                                      69                  1.3299999991042473E+000                  1.2139119127885289E-001                  4.1106882227357486E+000                 -6.4382789680401213E+000                  5.5926217454081959E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0851479980142602E+004                  9.2005373908775040E+010                  9.9910086944726650E-001                  1.2902926481053157E+004                  3.6451972331929694E-007                  2.3016205560528647E+001                  3.9140083281677222E+005                  1.4905244208883753E+009                  1.9213499608912525E+009                  1.1788332411714357E+000                  1.1250622263041637E+006                  5.9803441413072630E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9377514140843546E-005                 -1.7374991682013018E+002                 -5.8073144112526393E+001                  1.7246246772656289E-005                 -1.8057927208472381E+003                 -1.3552563530958914E+003                 -1.4623622846407401E-008                  0.0000000000000000E+000 
                                      70                  1.3299999990626850E+000                  1.2138113038665310E-001                  4.1131983002871548E+000                 -6.4249927574130661E+000                  5.6102363915744915E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0852446095161249E+004                  9.2003242531413712E+010                  9.9907772448426757E-001                  1.2977717025433045E+004                  3.7584367205809041E-007                  2.3053218776080918E+001                  4.0760208002129546E+005                  1.4983727175210252E+009                  1.9343193486866837E+009                  1.1793309975469892E+000                  1.1309214239589076E+006                  6.1662370528535745E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.7835113579403152E-005                 -1.6693260421170243E+002                 -5.5798443638459062E+001                  1.7338751259797436E-005                 -1.7869647930448648E+003                 -1.3457626032535718E+003                 -1.4525139533405412E-008                  0.0000000000000000E+000 
                                      71                  1.3299999990211224E+000                  1.2137137195524156E-001                  4.1155925698227387E+000                 -6.4121846565336718E+000                  5.6271658542325582E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0853383208591422E+004                  9.2001175276860245E+010                  9.9905527584095477E-001                  1.3049460881184996E+004                  3.8709302285760059E-007                  2.3087867550700551E+001                  4.2380478343414102E+005                  1.5053053273916883E+009                  1.9459815197637837E+009                  1.1798239913999993E+000                  1.1365377542437483E+006                  6.3509102980992699E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.6419017924401490E-005                 -1.6067380616175316E+002                 -5.3710015030297257E+001                  1.7427339989362494E-005                 -1.7692641451373813E+003                 -1.3366456767353513E+003                 -1.4430385537199855E-008                  0.0000000000000000E+000 
                                      72                  1.3299999989795601E+000                  1.2136189648517504E-001                  4.1178814342627934E+000                 -6.3998218087571246E+000                  5.6434614619333168E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0854293189198215E+004                  9.1999168010111954E+010                  9.9903347861468161E-001                  1.3118417072408827E+004                  3.9827054763900695E-007                  2.3120385200775189E+001                  4.4000890095545119E+005                  1.5114294421473813E+009                  1.9564822538836312E+009                  1.1803114302202733E+000                  1.1419312074047793E+006                  6.5344092142343811E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.5113948133904099E-005                 -1.5490594596333099E+002                 -5.1785325072739759E+001                  1.7512341560824350E-005                 -1.7525752582749708E+003                 -1.3278759474672634E+003                 -1.4339082256907970E-008                  0.0000000000000000E+000 
                                      73                  1.3299999989379974E+000                  1.2135268635126424E-001                  4.1200739580053014E+000                 -6.3878746357212384E+000                  5.6591689827106491E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0855177726178052E+004                  9.1997216993675491E+010                  9.9901229221941834E-001                  1.3184812496770466E+004                  4.0937881475021980E-007                  2.3150975730632481E+001                  4.5621439310502098E+005                  1.5168368895747113E+009                  1.9659475145748289E+009                  1.1807927379038994E+000                  1.1471194564766013E+006                  6.7167758074076236E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.3907011377832533E-005                 -1.4957200194069696E+002                 -5.0005359686419226E+001                  1.7594045774464749E-005                 -1.7367986173437573E+003                 -1.3194273007718152E+003                 -1.4251009258601593E-008                  0.0000000000000000E+000 
                                      74                  1.3299999988964348E+000                  1.2134372556686854E-001                  4.1221780862514343E+000                 -6.3763163691659761E+000                  5.6743293993748933E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0856038351736592E+004                  9.1995318837570999E+010                  9.9899167984283888E-001                  1.3248847043842989E+004                  4.2042025455615566E-007                  2.3179816923784031E+001                  4.7242122277892334E+005                  1.5216071246817982E+009                  1.9744867693391578E+009                  1.1812675375390989E+000                  1.1521181513927940E+006                  6.8980498284850063E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.2787256394908630E-005                 -1.4462354043416190E+002                 -4.8353968177512094E+001                  1.7672709053317657E-005                 -1.7218479768144412E+003                 -1.3112790494439491E+003                 -1.4166067299598916E-008                  0.0000000000000000E+000 
                                      75                  1.3299999988548725E+000                  1.2133499958529328E-001                  4.1242008218360544E+000                 -6.3651225943883007E+000                  5.6889795542195127E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0856876460112733E+004                  9.1993470457206650E+010                  9.9897160798887386E-001                  1.3310697748244818E+004                  4.3139728308296370E-007                  2.3207061060502490E+001                  4.8862935503557691E+005                  1.5258099192035282E+009                  1.9821955140108118E+009                  1.1817356848794400E+000                  1.1569410995461554E+006                  7.0782708021964233E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.1745337263499600E-005                 -1.4001922825255238E+002                 -4.6817367373929251E+001                  1.7748558092065688E-005                 -1.7076483512363100E+003                 -1.3034217190496902E+003                 -1.4084160771431543E-008                  0.0000000000000000E+000 
                                      76                  1.3299999988133098E+000                  1.2132649513274199E-001                  4.1261483686441984E+000                 -6.3542711004119941E+000                  5.7031526886777986E+000                  7.3999999807008632E-001                  2.4000000192991378E-001                  1.9999999999999907E-002                  2.0857693323580002E+004                  9.1991669037946075E+010                  9.9895204609294308E-001                  1.3370522175892240E+004                  4.4231218085345908E-007                  2.3232842346306075E+001                  5.0483875690665760E+005                  1.5295056783378549E+009                  1.9891567365126784E+009                  1.1821971266394253E+000                  1.1616006443686923E+006                  7.2574760372258268E-026                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.0773229739954842E-005                 -1.3572357794072286E+002                 -4.5383723286957022E+001                  1.7821794155186004E-005                 -1.6941346385532654E+003                 -1.2958462179832368E+003                 -1.4005101379788836E-008                  0.0000000000000000E+000 
